user_id,pred3
45664,"Phones,Fashion,Gaming"
45667,"Fashion,Toys,Gaming"
45670,"Home Decor,Phones,Back to School"
45671,"Home Decor,Toys,Fashion"
45673,"Phones,Fashion,Toys"
45675,"Home Decor,Fashion,Phones"
45677,"Home Decor,Phones,Toys"
45679,"Phones,Home Decor,Laptops"
45682,"Phones,Fashion,Gaming"
45684,"Fashion,Home Decor,Phones"
45685,"Phones,Fashion,Home Decor"
45686,"Toys,Ereaders,Fashion"
45691,"Phones,Back to School,Painiting Supplies"
45697,"Gaming,Home Decor,Groceries"
45698,"Fashion,Toys,Home Decor"
45703,"Fashion,Phones,Back to School"
45704,"Fashion,Phones,Toys"
45707,"Fashion,Phones,Toys"
45717,"Home Decor,Phones,Fashion"
45719,"Phones,Fashion,Gaming"
45721,"Fashion,Toys,TVs"
45723,"Phones,Back to School,Books"
45724,"Fashion,Phones,Groceries"
45725,"Fashion,Phones,Toys"
45727,"Toys,Fashion,Beauty Products"
45728,"Home Decor,Phones,Fashion"
45730,"Phones,Fashion,Back to School"
45731,"Phones,Toys,Home Decor"
45733,"Phones,Fashion,Back to School"
45736,"Fashion,Phones,Toys"
45737,"Toys,Home Decor,Gaming"
45739,"Fashion,Phones,Gaming"
45743,"Fashion,Phones,Toys"
45744,"Toys,Phones,Gaming"
45747,"Phones,Fashion,Toys"
45750,"Phones,Fashion,Back to School"
45751,"Phones,Fashion,Toys"
45759,"Fashion,Phones,Gaming"
45762,"Fashion,Phones,Home Decor"
45764,"Back to School,Phones,Groceries"
45765,"Phones,Fashion,Toys"
45766,"Fashion,Phones,Toys"
45767,"Fashion,Phones,Toys"
45769,"Fashion,Gaming,Phones"
45778,"Fashion,Toys,Phones"
45779,"Phones,Fashion,Home Decor"
45780,"Fashion,Home Decor,Toys"
45782,"Fashion,Home Decor,Phones"
45786,"Phones,Toys,Fashion"
45789,"Home Decor,Phones,Toys"
45790,"Toys,Phones,Home Decor"
45792,"Fashion,Toys,Gaming"
45799,"Fashion,Back to School,Phones"
45804,"Phones,Toys,Board Games"
45805,"Fashion,Phones,Home Decor"
45806,"Toys,Fashion,Home Decor"
45809,"Phones,Gaming,Home Decor"
45810,"Phones,Fashion,Pet Supplies"
45811,"Fashion,Phones,Back to School"
45813,"Phones,Fashion,Home Decor"
45814,"Gaming,TVs,Beauty Products"
45817,"Phones,Fashion,Toys"
45822,"Fashion,Phones,Toys"
45824,"Phones,Fashion,Gaming"
45825,"Phones,Toys,Books"
45826,"Toys,Home Decor,Phones"
45827,"Phones,Painiting Supplies,Home Decor"
45831,"Toys,Phones,Home Decor"
45833,"Fashion,Toys,Phones"
45846,"Phones,Fashion,Home Decor"
45851,"Home Decor,Toys,Phones"
45852,"Phones,Home Decor,Toys"
45853,"Phones,Toys,Painiting Supplies"
45860,"Phones,Home Decor,Fashion"
45861,"Phones,Back to School,Fitness"
45863,"Phones,Toys,Home Decor"
45865,"Fashion,Phones,Toys"
45866,"Phones,Gaming,Fashion"
45867,"Phones,Toys,Home Decor"
45868,"Phones,Back to School,Groceries"
45869,"Phones,Fitness,Toys"
45873,"Phones,Groceries,Gaming"
45875,"Phones,Back to School,Fashion"
45885,"Back to School,Phones,Fashion"
45886,"Fashion,Phones,Toys"
45888,"Phones,Gaming,Home Decor"
45889,"Phones,Ereaders,Toys"
45890,"Painiting Supplies,Groceries,Fashion"
45893,"Phones,Toys,Beauty Products"
45899,"Phones,Books,Fashion"
45903,"Phones,Gaming,Fashion"
45904,"Fashion,Phones,Toys"
45913,"Phones,Fashion,Home Decor"
45914,"Gaming,Phones,Fashion"
45916,"Phones,Fashion,Groceries"
45921,"Toys,Phones,Back to School"
45922,"Fashion,Phones,Gaming"
45928,"Fashion,Home Decor,Toys"
45930,"Fashion,Toys,Phones"
45931,"Phones,Fashion,Toys"
45932,"Fashion,Home Decor,Phones"
45934,"Fashion,Phones,Groceries"
45936,"Phones,Kitchen cleaning Supplies,Toys"
45945,"Fashion,Phones,Books"
45950,"Fashion,Phones,Groceries"
45952,"Back to School,Phones,Fashion"
45953,"Phones,Fashion,Toys"
45955,"Phones,Back to School,Home Decor"
45956,"Fashion,Phones,Gaming"
45959,"Phones,Gaming,Home Decor"
45960,"Phones,Fashion,Back to School"
45961,"Gaming,Fashion,Back to School"
45964,"Phones,Home Decor,Toys"
45968,"Phones,Toys,Board Games"
45970,"Toys,Gaming,Phones"
45973,"Fashion,Phones,Gaming"
45975,"Fashion,Gaming,Phones"
45979,"Phones,Fashion,Back to School"
45980,"Phones,Toys,Back to School"
45983,"Phones,Toys,Fashion"
45993,"Fashion,Phones,Beauty Products"
45994,"Back to School,Home Decor,Ereaders"
45995,"Phones,Fashion,Home Decor"
45998,"Back to School,Phones,Ereaders"
45999,"Phones,Fashion,Toys"
46001,"Phones,Books,Home Decor"
46002,"Toys,Fashion,Phones"
46003,"Fashion,Phones,Home Decor"
46005,"Phones,Toys,Ereaders"
46006,"Toys,Painiting Supplies,Back to School"
46012,"Phones,Home Decor,Groceries"
46014,"Toys,Phones,Beauty Products"
46016,"Phones,Gaming,Consumer Durables"
46018,"Fashion,Gaming,Phones"
46020,"Fashion,Back to School,Phones"
46022,"Fashion,Home Decor,Phones"
46026,"Phones,Home Decor,Fashion"
46030,"Fashion,Phones,Painiting Supplies"
46039,"Phones,Back to School,Home Decor"
46044,"Toys,Home Decor,Fashion"
46045,"Board Games,Toys,TVs"
46046,"Phones,Fashion,Home Decor"
46047,"Fashion,Phones,Toys"
46049,"Phones,Fashion,Gaming"
46050,"Back to School,Phones,Fashion"
46054,"Fashion,Phones,Pet Supplies"
46057,"Phones,Fashion,Toys"
46060,"Home Decor,Fashion,Toys"
46063,"Phones,Fashion,Painiting Supplies"
46064,"Phones,Fashion,Toys"
46065,"Groceries,Toys,Fitness"
46066,"Phones,Home Decor,Fashion"
46069,"Phones,Fashion,Groceries"
46071,"Phones,Toys,Groceries"
46072,"Phones,Toys,Home Decor"
46085,"Phones,Fashion,Toys"
46088,"Phones,Toys,Consumer Durables"
46091,"Phones,Beauty Products,Fashion"
46095,"Home Decor,Fashion,Fitness"
46099,"Phones,Fashion,Painiting Supplies"
46101,"Phones,Home Decor,Fashion"
46102,"Phones,Fashion,Toys"
46107,"Home Decor,Phones,Pet Supplies"
46108,"Phones,Fashion,Home Decor"
46112,"Phones,Home Decor,Fashion"
46113,"Home Decor,Phones,Toys"
46118,"Phones,Beauty Products,Home Decor"
46120,"Phones,Home Decor,Fashion"
46124,"Phones,Fashion,Home Decor"
46125,"Phones,Fashion,Gaming"
46131,"Fashion,Phones,Books"
46132,"Phones,Fashion,Fitness"
46133,"Back to School,Fashion,Phones"
46134,"Phones,Toys,Groceries"
46142,"Phones,Fashion,Fitness"
46144,"Fashion,Toys,Phones"
46145,"Fashion,Phones,Groceries"
46146,"Pet Supplies,Home Decor,Toys"
46149,"Phones,Groceries,Home Decor"
46150,"Phones,Fashion,Toys"
46154,"Phones,Toys,Home Decor"
46155,"Toys,Phones,Board Games"
46156,"Phones,Toys,Home Decor"
46159,"Fashion,Toys,Phones"
46160,"Phones,Fashion,Board Games"
46163,"Phones,Home Decor,Books"
46167,"Toys,Fashion,Groceries"
46173,"Fashion,Phones,Toys"
46174,"Phones,Fashion,Toys"
46176,"Phones,Toys,Fashion"
46177,"Phones,Fashion,Toys"
46182,"Fashion,Toys,Phones"
46183,"Fashion,Phones,Painiting Supplies"
46186,"Home Decor,Phones,Fashion"
46187,"Fashion,Phones,Kitchen cleaning Supplies"
46191,"Phones,Home Decor,Toys"
46192,"Fashion,Phones,Beauty Products"
46193,"Back to School,Fashion,Phones"
46194,"Phones,Toys,Ereaders"
46197,"Phones,Gaming,Pet Supplies"
46200,"Phones,Home Decor,Back to School"
46202,"Fashion,Back to School,Beauty Products"
46203,"Phones,Toys,Home Decor"
46205,"Fashion,Toys,Phones"
46206,"Phones,Back to School,Fashion"
46207,"Phones,Books,Home Decor"
46208,"Gaming,Fashion,Fitness"
46210,"Phones,Fashion,Gaming"
46214,"Home Decor,Phones,Gaming"
46215,"Phones,Home Decor,Fashion"
46217,"Phones,Home Decor,Board Games"
46219,"Toys,Phones,Consumer Durables"
46220,"Phones,Gaming,Fashion"
46226,"Home Decor,Phones,Fashion"
46228,"Fashion,Toys,Phones"
46230,"Fashion,Phones,Home Decor"
46232,"Phones,Painiting Supplies,Toys"
46233,"Phones,Fashion,Toys"
46236,"Phones,Fashion,Home Decor"
46237,"Gaming,Books,Back to School"
46238,"Fashion,Phones,Gaming"
46239,"Phones,Groceries,Toys"
46244,"Phones,Toys,Laptops"
46248,"Phones,Home Decor,Toys"
46252,"Back to School,Phones,Home Decor"
46255,"Phones,Fashion,Gaming"
46256,"Fashion,Phones,Home Decor"
46259,"Phones,Home Decor,Fashion"
46261,"Phones,Groceries,Back to School"
46264,"Phones,Fashion,Laptops"
46266,"Fashion,Gaming,Fitness"
46269,"Groceries,Phones,Books"
46271,"Gaming,Fitness,Phones"
46277,"Fashion,Beauty Products,Home Decor"
46278,"Phones,Fashion,Back to School"
46279,"Back to School,Phones,Fitness"
46285,"Phones,Fashion,Gaming"
46292,"Toys,Fashion,Pet Supplies"
46294,"Fashion,Phones,Beauty Products"
46298,"Phones,Toys,Kitchen cleaning Supplies"
46300,"Phones,Toys,Fashion"
46301,"Back to School,Fashion,Home Decor"
46303,"Fashion,Phones,Gaming"
46304,"Phones,Back to School,Groceries"
46305,"Phones,Home Decor,Fashion"
46307,"Home Decor,Fashion,Books"
46308,"Home Decor,Books,Fashion"
46310,"Back to School,Home Decor,Groceries"
46311,"Phones,Toys,Groceries"
46312,"Phones,Home Decor,Fashion"
46313,"Fashion,Phones,Home Decor"
46314,"Fashion,Gaming,Phones"
46315,"Phones,Fashion,Toys"
46316,"Phones,Fashion,Beauty Products"
46317,"Home Decor,Gaming,Phones"
46318,"Phones,Fashion,Back to School"
46320,"Fashion,Toys,Phones"
46321,"Phones,Home Decor,Fashion"
46325,"Phones,Fashion,Pet Supplies"
46333,"Fashion,Back to School,Board Games"
46337,"Back to School,Phones,Home Decor"
46338,"Toys,Books,Fashion"
46341,"Toys,Home Decor,Ereaders"
46345,"Phones,Toys,Fitness"
46347,"Toys,Phones,Fashion"
46353,"Toys,Phones,Beauty Products"
46357,"Home Decor,Phones,Fashion"
46361,"Phones,Fashion,Painiting Supplies"
46362,"Fashion,Phones,Toys"
46364,"Phones,Toys,Home Decor"
46365,"Fashion,Phones,Toys"
46370,"Phones,Toys,Home Decor"
46373,"Phones,Gaming,Groceries"
46374,"Fashion,Phones,Toys"
46376,"Phones,Toys,Groceries"
46377,"Phones,Fashion,Painiting Supplies"
46379,"Fashion,Home Decor,Toys"
46381,"Fashion,Home Decor,Phones"
46382,"Fashion,Phones,Home Decor"
46384,"Fashion,Toys,TVs"
46393,"Phones,Toys,Home Decor"
46401,"Toys,Beauty Products,Fashion"
46404,"Toys,Phones,Gaming"
46405,"Fashion,Phones,Home Decor"
46409,"Fashion,Phones,Toys"
46410,"Phones,Fashion,Home Decor"
46412,"Home Decor,Phones,Toys"
46413,"Phones,Toys,Fitness"
46417,"Fashion,Toys,Phones"
46418,"Home Decor,Phones,Toys"
46420,"Toys,Fashion,Home Decor"
46421,"Phones,Groceries,Fashion"
46427,"Phones,Toys,Fashion"
46428,"Phones,Toys,Fashion"
46431,"Phones,Gaming,Groceries"
46432,"Toys,Phones,Fashion"
46435,"Fashion,Toys,Phones"
46439,"Phones,Home Decor,Toys"
46441,"Gaming,Fashion,Phones"
46444,"Phones,Books,Fashion"
46446,"Fashion,Phones,Home Decor"
46451,"Fashion,Phones,Pet Supplies"
46453,"Phones,Home Decor,Gaming"
46454,"Fashion,Toys,Home Decor"
46455,"Fashion,Phones,Books"
46461,"Phones,Fashion,Books"
46464,"Home Decor,Toys,Phones"
46468,"Phones,Toys,Fashion"
46472,"Phones,Groceries,Gaming"
46477,"Phones,Home Decor,Fashion"
46487,"Fashion,Phones,Toys"
46489,"Phones,Toys,Fashion"
46493,"Phones,Fashion,Consumer Durables"
46495,"Toys,Home Decor,Fashion"
46499,"Fashion,Phones,Toys"
46508,"Fashion,Phones,Pet Supplies"
46511,"Phones,Fashion,Toys"
46517,"Fashion,Phones,Toys"
46518,"Fashion,Phones,Painiting Supplies"
46520,"Fashion,Phones,Toys"
46521,"Fashion,Phones,Gaming"
46522,"Phones,Groceries,Fashion"
46523,"Phones,Gaming,Pet Supplies"
46525,"Phones,Fashion,Toys"
46526,"Fashion,Phones,Toys"
46531,"Phones,Home Decor,Fashion"
46538,"Fashion,Phones,Gaming"
46542,"Phones,Fashion,Gaming"
46545,"Fashion,Phones,Beauty Products"
46547,"Phones,Groceries,Ereaders"
46548,"Phones,Fashion,Gaming"
46549,"Phones,Home Decor,Fashion"
46551,"Fashion,Phones,Gaming"
46552,"Back to School,Fashion,TVs"
46553,"Phones,Fashion,Back to School"
46555,"Groceries,Fashion,Gaming"
46558,"Fashion,Toys,Home Decor"
46559,"Fashion,Phones,Toys"
46560,"Fashion,Toys,Fitness"
46564,"Fashion,Phones,Books"
46570,"Fashion,Phones,Board Games"
46573,"Phones,Fashion,Gaming"
46579,"Phones,Home Decor,Fashion"
46580,"Phones,Home Decor,Toys"
46584,"Toys,Gaming,Back to School"
46586,"Fashion,Phones,Toys"
46587,"Home Decor,Toys,Beauty Products"
46591,"Fashion,Phones,Gaming"
46593,"Phones,Fashion,Toys"
46596,"Phones,Fitness,Board Games"
46611,"Phones,Pet Supplies,Kitchen cleaning Supplies"
46613,"Phones,Toys,Home Decor"
46614,"Toys,Phones,Home Decor"
46618,"Phones,Fashion,Toys"
46621,"Phones,Groceries,Fashion"
46622,"Phones,Groceries,Pet Supplies"
46625,"Fashion,Toys,Home Decor"
46628,"Fashion,Phones,Gaming"
46630,"Fashion,Phones,Kitchen cleaning Supplies"
46632,"Phones,Toys,Books"
46633,"Fashion,Phones,Groceries"
46636,"Fashion,Gaming,Phones"
46645,"Gaming,Phones,Pet Supplies"
46651,"Fashion,Phones,Gaming"
46652,"Phones,Fashion,Toys"
46656,"Phones,Groceries,Gaming"
46660,"Fashion,Gaming,Phones"
46663,"Gaming,Phones,Fitness"
46664,"Fashion,Phones,Groceries"
46667,"Home Decor,Fashion,Phones"
46670,"Phones,Fashion,Toys"
46672,"Phones,Fashion,Back to School"
46673,"Fashion,Phones,Toys"
46674,"Phones,Pet Supplies,Board Games"
46681,"Fashion,Phones,Toys"
46682,"Back to School,Fashion,Kitchen cleaning Supplies"
46684,"Phones,Painiting Supplies,Home Decor"
46686,"Toys,Groceries,Fashion"
46692,"Phones,Books,Home Decor"
46693,"Phones,Toys,Home Decor"
46695,"Fashion,Phones,Gaming"
46696,"Toys,Books,Ereaders"
46703,"Phones,Home Decor,Fashion"
46704,"Home Decor,Fashion,Gaming"
46706,"Fashion,Phones,Home Decor"
46707,"Phones,Books,Home Decor"
46708,"Back to School,Phones,Home Decor"
46710,"Fashion,Home Decor,Toys"
46713,"Phones,Toys,Home Decor"
46714,"Toys,Phones,Gaming"
46715,"Phones,Toys,Fashion"
46716,"Toys,Phones,Groceries"
46718,"Fashion,Phones,Toys"
46719,"Phones,Beauty Products,Home Decor"
46721,"Gaming,Phones,Beauty Products"
46726,"Gaming,Groceries,Fashion"
46728,"Phones,Books,Home Decor"
46732,"Fashion,Toys,Phones"
46736,"Fashion,Phones,Groceries"
46737,"Phones,Home Decor,Fashion"
46743,"Groceries,Toys,Phones"
46746,"Gaming,Phones,Beauty Products"
46747,"Phones,Home Decor,Toys"
46748,"Phones,Toys,Fashion"
46750,"Phones,Fashion,Toys"
46751,"Fashion,Pet Supplies,Toys"
46757,"Fashion,Phones,Home Decor"
46759,"Phones,Fashion,Home Decor"
46762,"Fashion,Phones,Consumer Durables"
46768,"Fashion,Phones,Home Decor"
46769,"Fashion,Phones,Toys"
46773,"Fashion,Phones,Toys"
46776,"Phones,Fashion,Back to School"
46777,"Fashion,Phones,Books"
46778,"Fashion,Phones,Home Decor"
46781,"Phones,Back to School,Home Decor"
46783,"Phones,Home Decor,Groceries"
46784,"Home Decor,Toys,Phones"
46793,"Phones,Home Decor,Painiting Supplies"
46794,"Back to School,Fitness,Ereaders"
46797,"Fashion,Toys,Home Decor"
46798,"Phones,Home Decor,Toys"
46799,"Back to School,Phones,Books"
46803,"Phones,Toys,Books"
46804,"Phones,Toys,Fashion"
46806,"Fashion,Phones,Gaming"
46808,"Phones,Toys,Home Decor"
46812,"Fashion,Phones,Toys"
46815,"Phones,Toys,Fashion"
46816,"Phones,Fashion,Gaming"
46822,"Fashion,Phones,Toys"
46825,"Phones,Back to School,Fashion"
46830,"Phones,Home Decor,Fashion"
46831,"Fashion,Phones,Toys"
46832,"Home Decor,Toys,Fitness"
46833,"Phones,Fashion,Toys"
46835,"Fashion,Phones,Home Decor"
46836,"Phones,Fashion,Toys"
46837,"Phones,Home Decor,Fashion"
46842,"Fashion,Gaming,Phones"
46844,"Phones,Back to School,Fashion"
46850,"Fashion,Phones,Toys"
46852,"Phones,Home Decor,Gaming"
46854,"Phones,Gaming,Fashion"
46855,"Phones,Fashion,Back to School"
46856,"Toys,Groceries,Fashion"
46861,"Phones,Home Decor,Gaming"
46862,"Fashion,Phones,Home Decor"
46863,"Toys,Phones,Fashion"
46864,"Toys,Phones,Groceries"
46865,"Phones,Pet Supplies,Fashion"
46866,"Phones,Gaming,Fashion"
46868,"Gaming,Home Decor,Back to School"
46871,"Phones,Fashion,Books"
46874,"Fashion,Phones,Books"
46877,"Gaming,Phones,Home Decor"
46879,"Phones,Ereaders,Toys"
46887,"Fashion,Phones,Toys"
46890,"Phones,Back to School,Fashion"
46891,"Phones,Kitchen cleaning Supplies,Toys"
46892,"Fashion,Phones,Home Decor"
46894,"Home Decor,Gaming,Fashion"
46895,"Fashion,Phones,Home Decor"
46900,"Home Decor,Phones,Groceries"
46902,"Fashion,Phones,Gaming"
46905,"Phones,Home Decor,Fashion"
46910,"Phones,Fashion,Toys"
46915,"Phones,Home Decor,Fashion"
46917,"Phones,Groceries,Fashion"
46918,"Phones,Home Decor,Back to School"
46920,"Phones,Toys,Pet Supplies"
46922,"Phones,Fashion,Toys"
46927,"Fashion,Phones,Back to School"
46928,"Fashion,Phones,Gaming"
46929,"Fashion,Phones,Toys"
46930,"Phones,Fashion,Toys"
46931,"Fashion,Phones,Back to School"
46935,"Home Decor,Fashion,Phones"
46936,"Fashion,Toys,Phones"
46937,"Phones,Fashion,Toys"
46938,"Fashion,Gaming,Home Decor"
46940,"Fashion,Toys,Phones"
46941,"Fashion,Phones,Consumer Durables"
46942,"Phones,Fashion,Toys"
46943,"Phones,Fashion,Gaming"
46946,"Phones,Back to School,Fitness"
46952,"Phones,Fashion,Toys"
46953,"Phones,Fashion,Toys"
46954,"Fashion,Phones,Back to School"
46955,"Phones,Fashion,Toys"
46956,"Fashion,Phones,Back to School"
46963,"Fashion,Phones,Toys"
46966,"Phones,Home Decor,Fashion"
46970,"Fashion,Toys,Phones"
46971,"Fashion,Toys,Home Decor"
46977,"Fashion,Gaming,Phones"
46982,"Home Decor,Fashion,Phones"
46983,"Phones,Fashion,Board Games"
46985,"Fashion,Phones,Home Decor"
46986,"Phones,Toys,Fashion"
46989,"Toys,Phones,Fashion"
46990,"Fashion,Phones,Home Decor"
47000,"Phones,Gaming,Board Games"
47001,"Phones,Home Decor,Fashion"
47003,"Fashion,Phones,Gaming"
47005,"Phones,Home Decor,Fashion"
47008,"Phones,Toys,Home Decor"
47009,"Phones,Home Decor,Fashion"
47010,"Back to School,Phones,Ereaders"
47013,"Phones,Fashion,Toys"
47015,"Phones,Fashion,Pet Supplies"
47018,"Phones,Toys,Painiting Supplies"
47019,"Phones,Fashion,Home Decor"
47022,"Gaming,Phones,Ereaders"
47026,"Phones,Fashion,Toys"
47027,"Toys,Fashion,Back to School"
47029,"Phones,Fashion,Back to School"
47030,"Phones,Home Decor,Back to School"
47036,"Gaming,Phones,Home Decor"
47037,"Phones,Toys,Fashion"
47042,"Phones,Toys,Home Decor"
47043,"Phones,Fashion,Home Decor"
47046,"Fashion,Phones,Board Games"
47047,"Fashion,Gaming,Phones"
47048,"Fashion,Phones,Toys"
47049,"Home Decor,Back to School,Phones"
47052,"Phones,Gaming,Groceries"
47053,"Phones,Back to School,Painiting Supplies"
47056,"Phones,Books,Toys"
47058,"Fashion,Toys,Phones"
47061,"Phones,Fashion,Home Decor"
47062,"Fashion,Home Decor,Ereaders"
47063,"Phones,Gaming,Fashion"
47065,"Fashion,Phones,Toys"
47066,"Phones,Home Decor,Consumer Durables"
47068,"Home Decor,Phones,Toys"
47071,"Gaming,Phones,Board Games"
47072,"Phones,Toys,Fashion"
47079,"Phones,Fashion,Home Decor"
47081,"Fashion,Gaming,Back to School"
47082,"Phones,Toys,Home Decor"
47085,"Toys,Fashion,Phones"
47090,"Back to School,Phones,Fashion"
47092,"Phones,Home Decor,Toys"
47093,"Gaming,Home Decor,Phones"
47099,"Phones,Toys,Beauty Products"
47104,"Back to School,Phones,Fitness"
47111,"Fashion,Groceries,Phones"
47113,"Fashion,Phones,Gaming"
47116,"Phones,Fashion,Toys"
47117,"Fashion,Groceries,Gaming"
47118,"Phones,Toys,Fashion"
47120,"Phones,Gaming,Fashion"
47123,"Fashion,Phones,Pet Supplies"
47128,"Phones,Fashion,Toys"
47133,"Phones,Gaming,Consumer Durables"
47137,"Books,Home Decor,Fashion"
47138,"Fashion,Toys,Phones"
47139,"Phones,Fashion,Groceries"
47140,"Back to School,Phones,Fashion"
47142,"Phones,Back to School,Home Decor"
47143,"Phones,Books,Kitchen cleaning Supplies"
47144,"Back to School,Phones,Toys"
47148,"Fashion,Phones,Gaming"
47149,"Phones,Fashion,Toys"
47152,"Fashion,Home Decor,Toys"
47158,"Home Decor,Phones,Fashion"
47159,"Home Decor,Phones,Fashion"
47160,"Fashion,Phones,Toys"
47167,"Phones,Gaming,Consumer Durables"
47169,"Phones,Toys,Home Decor"
47172,"Fashion,Phones,Back to School"
47174,"Phones,Fashion,Toys"
47177,"Groceries,Toys,Fashion"
47179,"Fashion,Phones,Beauty Products"
47181,"Gaming,Home Decor,Books"
47182,"Phones,Toys,Fashion"
47184,"Phones,Home Decor,Fashion"
47189,"Phones,Fashion,Back to School"
47191,"Phones,Pet Supplies,Painiting Supplies"
47192,"Phones,Home Decor,Toys"
47194,"Fashion,Phones,Toys"
47196,"Back to School,Phones,Home Decor"
47199,"Phones,Fashion,Toys"
47201,"Phones,Gaming,Home Decor"
47203,"Phones,Fashion,Back to School"
47205,"Phones,Fashion,Books"
47211,"Back to School,Phones,Fitness"
47214,"Toys,Home Decor,Books"
47215,"Phones,Toys,Kitchen cleaning Supplies"
47216,"Fashion,Phones,Toys"
47217,"Phones,Fashion,Home Decor"
47218,"Phones,Fashion,Groceries"
47219,"Fashion,Phones,Toys"
47220,"Fashion,Back to School,Laptops"
47222,"Phones,Toys,Home Decor"
47225,"Phones,Home Decor,Gaming"
47226,"Fashion,Phones,Home Decor"
47228,"Fashion,Phones,Back to School"
47230,"Phones,Home Decor,Fashion"
47232,"Phones,Toys,Fitness"
47234,"Toys,Fashion,Phones"
47235,"Toys,Phones,Gaming"
47236,"Home Decor,Toys,Phones"
47240,"Phones,Toys,Home Decor"
47242,"Phones,Back to School,Home Decor"
47249,"Fashion,Phones,Home Decor"
47254,"Gaming,Phones,Fashion"
47255,"Fashion,Back to School,Phones"
47256,"Phones,Fashion,Gaming"
47257,"Phones,Fashion,Groceries"
47259,"Fashion,Phones,Gaming"
47262,"Phones,Home Decor,Toys"
47267,"Fashion,Home Decor,Toys"
47268,"Fashion,Toys,Phones"
47269,"Fashion,Phones,Home Decor"
47272,"Phones,Toys,Gaming"
47273,"Fashion,Phones,Home Decor"
47274,"Toys,Fitness,Phones"
47277,"Phones,Home Decor,Toys"
47279,"Phones,Fashion,Groceries"
47281,"Fashion,Phones,Home Decor"
47282,"Phones,Toys,Fashion"
47284,"Phones,Toys,Fashion"
47285,"Fashion,Phones,Groceries"
47286,"Phones,Gaming,Fitness"
47287,"Phones,Home Decor,Fashion"
47288,"Toys,Phones,Fitness"
47290,"Fashion,Phones,Gaming"
47292,"Groceries,Fashion,Toys"
47293,"Fashion,Phones,Groceries"
47294,"Phones,Gaming,Books"
47296,"Phones,Kitchen cleaning Supplies,Fashion"
47297,"Phones,Fashion,Pet Supplies"
47298,"Home Decor,Phones,Fashion"
47301,"Phones,Books,Beauty Products"
47303,"Gaming,Phones,Board Games"
47304,"Groceries,Phones,Fashion"
47305,"Fashion,Toys,Home Decor"
47307,"Fashion,Phones,Back to School"
47313,"Toys,Home Decor,Fashion"
47314,"Home Decor,Fashion,Phones"
47315,"Phones,Fashion,Back to School"
47320,"Fashion,Phones,Toys"
47334,"Fashion,Phones,Groceries"
47335,"Phones,Toys,Painiting Supplies"
47337,"Phones,Fashion,Gaming"
47341,"Fashion,Phones,Kitchen cleaning Supplies"
47342,"Phones,Toys,Home Decor"
47348,"Fashion,Phones,Home Decor"
47349,"Fashion,Home Decor,Groceries"
47354,"Phones,Home Decor,Toys"
47355,"Phones,Board Games,Home Decor"
47358,"Fashion,Phones,Home Decor"
47362,"Fashion,Phones,Toys"
47363,"Fashion,Phones,Fitness"
47367,"Phones,Toys,Home Decor"
47373,"Fashion,Phones,Home Decor"
47375,"Fashion,Phones,Fitness"
47376,"Fashion,Back to School,Phones"
47380,"Phones,Fashion,Home Decor"
47381,"Fashion,Phones,Toys"
47383,"Phones,Books,Home Decor"
47385,"Fashion,Phones,Toys"
47386,"Home Decor,Back to School,Phones"
47389,"Fashion,Back to School,Phones"
47394,"Fashion,Pet Supplies,Home Decor"
47396,"Fashion,Toys,Phones"
47397,"Toys,Phones,Fashion"
47398,"Phones,Gaming,Books"
47403,"Fashion,Toys,Phones"
47405,"Phones,Groceries,Toys"
47412,"Phones,Gaming,Home Decor"
47414,"Phones,Fashion,Home Decor"
47415,"Phones,Toys,Fitness"
47416,"Phones,Fashion,Home Decor"
47419,"Home Decor,Fashion,Phones"
47420,"Fashion,Phones,Gaming"
47424,"Fashion,Phones,Back to School"
47428,"Fashion,Phones,Back to School"
47434,"Fashion,Phones,Toys"
47435,"Phones,Gaming,Ereaders"
47436,"Phones,Fashion,Home Decor"
47440,"Phones,Fashion,Toys"
47441,"Phones,Toys,Home Decor"
47443,"Toys,Phones,Home Decor"
47445,"Phones,Back to School,Fashion"
47455,"Fashion,Phones,Groceries"
47456,"Fashion,Phones,Home Decor"
47457,"Fashion,Phones,Gaming"
47461,"Home Decor,Pet Supplies,Board Games"
47463,"Phones,Fashion,Consumer Durables"
47468,"Fashion,Home Decor,Gaming"
47469,"Fashion,Phones,Back to School"
47473,"Gaming,Phones,Back to School"
47474,"Phones,Toys,Laptops"
47475,"Toys,Phones,Fashion"
47478,"Fashion,Phones,Toys"
47480,"Phones,Fashion,Pet Supplies"
47484,"Toys,Phones,Ereaders"
47486,"Fashion,Phones,Gaming"
47488,"Home Decor,Toys,Gaming"
47490,"Home Decor,Fashion,Phones"
47492,"Fashion,Back to School,Phones"
47494,"Back to School,Phones,Beauty Products"
47495,"Phones,Gaming,Consumer Durables"
47499,"Toys,Fashion,Home Decor"
47500,"Phones,Home Decor,Toys"
47501,"Fashion,Phones,Gaming"
47502,"Home Decor,Toys,Phones"
47505,"Fashion,Phones,Toys"
47508,"Phones,Gaming,Home Decor"
47511,"Fashion,Home Decor,Kitchen cleaning Supplies"
47512,"Fashion,Gaming,Phones"
47518,"Fashion,Phones,Painiting Supplies"
47519,"Fashion,Phones,Toys"
47520,"Phones,Fashion,Toys"
47521,"Phones,Gaming,Home Decor"
47526,"Fashion,Phones,Painiting Supplies"
